depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
20,1,387,72,4d25b9cc3a364d42e3b5642529796bec8df590dbaf14aae7bd9555fb75b24f31,60.95103903400401,33.896883825874994
20,1,1999,423,bb19109c316754a78f5de3d281113fa6c6e609af07b475cd6373798396473f8c,54.48468195426588,56.05777024717266
20,1,5000,423,bb19109c316754a78f5de3d281113fa6c6e609af07b475cd6373798396473f8c,54.48468195426588,56.05777024717266
20,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,795.0181274414062
20,2,4,2,060ab1fd0c0ee909d23e55a880afcfd2720291ec855cf3f32bd54d8653c5fda1,523.1715267305573,531.6589050292969
20,2,15,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,650.8329833984375
20,2,34,10,6ea5075bf699da6e1ba02bf6ffa8d2a0601ad08817fcda9a5aa86155c6e88380,149.92644427133104,215.81602931022644
20,2,49,12,387906f367780e03b25f2d7f1b8d433095c2e1b9ff49ea2a1fa0df71caf99849,91.58405253142118,115.46953102946281
20,2,102,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735
20,2,5000,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735
30,0,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,18.200740814208984
30,0,22,7,0de0ca44a02f67714186593cf347441fc06ba9583ea1d1e72547aaa54367d6e3,485.01937154109277,264.27533670834134
30,0,31,8,d0ebf1cd59d33a5bde630c694262f3a28e927a466f830297917dcb3e7cc8b866,218.22398064310352,182.37038564682007
30,0,44,10,441e4e5a03aded4cddf9029cdf8a2bf1fa6c005cc23732e3e25abede72cb392c,98.22286081810792,126.76090841293335
30,0,59,12,b9fc51bb59ce46b72ca825607c7c36242d1ebb90fec85758ec6dfff452a1d4e4,81.37748948105921,94.32373907168706
30,0,118,27,b910582886b9bf5c2183dfac31f7abe4dcf3ca407e2e322204e53185e193a351,63.335609291587026,51.45227774425789
30,0,497,105,03e54c1d8a3fe83902fd2a58ca3b87e692784afc22b4b73b566b6c1062c9afe7,55.316466684670495,43.357098496882685
30,0,5000,105,03e54c1d8a3fe83902fd2a58ca3b87e692784afc22b4b73b566b6c1062c9afe7,55.316466684670495,43.357098496882685
30,1,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,719.62255859375
30,1,7,3,43d64ae149c96f6c1296006fbfec9c8e277026e202af764b47ed201aa275ba09,132.57944203354418,36.358911673227944
30,1,15,5,f4f7b9074b83ef25705d7d7e5df93cfe44053933f7b417e3354305a50876102e,93.82974347360432,23.62636501789093
30,1,67,14,4f144e90a05f3ee602f3cb3f278bd97477a1eb9f0053213082aaf7c0df140a3f,74.05167233323057,55.130779900721144
30,1,102,21,3aad62b918c608437688534e26d9b318ecbeb244cae04b0edd0b5c3add6c28b1,57.86745154789339,67.16976334793227
30,1,217,41,9e9a9c91ea4bdd60ba8bd55974d798d077ba6397d3e8b0d1bed75dc0bce934e0,59.56862103988727,50.08462213197859
30,1,387,72,4d25b9cc3a364d42e3b5642529796bec8df590dbaf14aae7bd9555fb75b24f31,60.95103903400401,33.896883825874994
30,1,1403,304,8c016fc4945909c80d06613ad2387a0ae0522e18a3e5a5e00bd501ff74bd378e,55.42830184505632,49.01883282875152
30,1,5000,304,8c016fc4945909c80d06613ad2387a0ae0522e18a3e5a5e00bd501ff74bd378e,55.42830184505632,49.01883282875152
30,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,795.0181274414062
30,2,4,2,060ab1fd0c0ee909d23e55a880afcfd2720291ec855cf3f32bd54d8653c5fda1,523.1715267305573,531.6589050292969
30,2,15,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,650.8329833984375
30,2,34,10,6ea5075bf699da6e1ba02bf6ffa8d2a0601ad08817fcda9a5aa86155c6e88380,149.92644427133104,215.81602931022644
30,2,49,12,387906f367780e03b25f2d7f1b8d433095c2e1b9ff49ea2a1fa0df71caf99849,91.58405253142118,115.46953102946281
30,2,102,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735
30,2,5000,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735
