depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
10,2,14,5,3990565ff977c4e5e5523be5595e6e542c13188fedf8d5877a5d4fed5eba8d3b,65.37637063598633,62.72521209716797
10,2,42,13,c13bd3bfdce5435a81cc19a575bf2324065dbd29ff8bcb5686a9677226ef1a14,33.940831168174746,34.560664690457855
10,2,93,26,cfbb427e57add5f907cdfd3e507f163ac70b82be9fc99a0f3c8584c9d0949e2f,31.51186762714386,32.52235045799842
10,2,121,27,b5ad1ccae0c0bc489727ab55eb9e543c34f118ec5c4f642542e5e691064a727a,30.648460569381715,31.164088708383066
10,2,177,34,23ca3286b612031108425175dbce19c227a65f61395297b5ece6312cfc6e095e,28.290118360757827,28.594079466427075
10,2,213,35,fdc5f6bfbc1bf68eac22d363f77b2d8b1ba262a4c42f12585a928aaa0636db1c,23.045383544921876,23.753179386683872
10,2,256,38,23d77b5f5acbaf8e9a5a3dfcc410bdedfe3e1311b99600fe2d238149e68fb9f4,15.747774281978607,16.859808620653656
10,2,470,97,6300eb28441f5147fc965a00a1f5998cd5c591accad89f9ea13ca2d76e4f907f,8.803455744862557,9.450857403352089
10,2,692,139,010cbc9900093fd5a0656ad294ed85ff9bd1920004c7f8422f36b542dc888750,4.301273172616958,4.807742273207191
10,2,1070,219,acb11d94e3811e24da5b36d0c94fc92da75db59b0ac1903cda0782778f568c78,3.0930692573785783,3.161576082717338
10,2,1398,219,acb11d94e3811e24da5b36d0c94fc92da75db59b0ac1903cda0782778f568c78,3.0930692573785783,3.161576082717338
15,0,1,1,c1c4cb2ae8f315c68eeec3d3da41d25852a39909ea045904f8f68d6b088854d0,81.32939699554443,78.92112731933594
15,0,16,6,1c5f266ef831c03278bb5ccf9e0cd683650810ed846479ecab86c5892ae777f0,80.4868258228302,83.64031982421875
15,0,30,9,0312598235dc91749c3e441993b8f9a26014d9bd30aa17e6165bfb1c30e4712c,34.86720773601532,36.34229723612467
15,0,65,18,43f275c2b4a3871405b500a5d438966244c585f3a7f183300a72f04a90c3f850,32.46351486587525,32.47583346896701
15,0,122,24,a31df7e67d23d60ba85170ae3258cd294fce85e39d7f2f75338e116212e5c959,32.41447392463684,32.03313994407654
15,0,148,25,be8b45274cc91df6906bacc508d79b4a0332fbbb868511b3c4b9d6053d4af251,31.554338722229005,31.533604736328126
15,0,196,32,12d8727e7a887007f47270b578f0cc091eb30c68f4bb9333d4121b0aa3a80f7b,31.448294312000275,30.904905438423157
15,0,259,41,90932d29d1d391d7cd0ad81f4692b7dfa8745662ceb341b650aa1810c8fde3ca,31.320456434249877,30.136247146420363
15,0,305,43,efa2ed9135968bf1785b49bc497234776d7fea70a000faa48b5b39c55fd1dadf,19.498169199466705,19.473783914432968
15,0,353,45,eddea7929bdf4d53dc3f4458efdb8679d7c86747ecf7b1a57c390242f0c72941,12.549500564455986,13.142658710479736
15,0,454,59,00605606e51d903c1b3f52197064e5fe354940084847b24112f7fb97336f9722,9.455176362156868,8.355074462244065
15,0,716,127,ba4508da41b97ba04f94798e508126eea4764793b93b58f0106bc5d6c55a3987,2.62651836681366,2.4920994174762034
15,0,1347,294,16cb9606c7ea64217ed67bd10f6f889fa442a97f658f04f77ec0664fc1bcdd79,2.3797974063158036,2.283729850029459
15,0,1398,294,16cb9606c7ea64217ed67bd10f6f889fa442a97f658f04f77ec0664fc1bcdd79,2.3797974063158036,2.283729850029459
15,1,1,1,c1c4cb2ae8f315c68eeec3d3da41d25852a39909ea045904f8f68d6b088854d0,81.32939699554443,61.596092224121094
15,1,7,3,773dadf0307bd296ae64868118ad8113a39c804c06da6c126d4fb0cfea3184b1,70.95502985954285,61.2343495686849
15,1,21,7,33f483050fb6a0f80de1ffd1f3384aafbbb1b79bcf54867645e0eae4e49e6d12,74.02390954208374,61.754434313092915
15,1,52,12,fa373cb97fff934e53e76adcec2f6e10ddf19faf7a323775059dcced0c9adc28,32.162721955299375,27.045512040456135
15,1,81,18,60f7f3118e24e66010599d7f9be43d18c770d8c44c3f4a1b0c481524703e8085,27.581894676208496,16.540154218673706
15,1,104,20,6552c39e9513e608ee49511d0fe2c636ca9cd6fb470784019ac0f733ef2c5c2f,26.258189457893373,15.238729023933411
15,1,126,21,7d655bdd74e6704624918a6990cb80e6a58cb057686e2d4a5520093115d7f51e,23.58453604698181,12.336764937355404
15,1,161,26,60f6abacfc98d2ee829ce37da2ead860db81c847704ababdb0988f0fc622dab7,21.609107043504714,7.765685081481934
15,1,208,33,68a44f7d5b051ea92deef4793d6af42e5f90627affe43eca0ca78598e27f0550,12.799294954299926,3.059407035509745
15,1,339,65,9a4c4a5114bc5d1d8fd1b56844d3d60a1499a3bde9a5deea8507cd3ac3fe3d6a,4.272592372775078,2.4237928995719322
15,1,511,100,b4403257a1ade1fee9c8617d19eb06512d44208470bbbc6b54c2ac15b0b1417c,2.4903709705471995,1.7667174112796784
15,1,1398,100,b4403257a1ade1fee9c8617d19eb06512d44208470bbbc6b54c2ac15b0b1417c,2.4903709705471995,1.7667174112796784
15,2,1,1,c1c4cb2ae8f315c68eeec3d3da41d25852a39909ea045904f8f68d6b088854d0,81.32939699554443,76.72955322265625
15,2,4,2,fa5dbb08a034ea704ba9494fa4ae5977e92f9815a17b062f65eb864079772a3e,68.47774575614929,62.45076370239258
15,2,14,5,3990565ff977c4e5e5523be5595e6e542c13188fedf8d5877a5d4fed5eba8d3b,65.37637063598633,62.72521209716797
15,2,42,13,c13bd3bfdce5435a81cc19a575bf2324065dbd29ff8bcb5686a9677226ef1a14,33.940831168174746,34.560664690457855
15,2,93,26,cfbb427e57add5f907cdfd3e507f163ac70b82be9fc99a0f3c8584c9d0949e2f,31.51186762714386,32.52235045799842
15,2,121,27,b5ad1ccae0c0bc489727ab55eb9e543c34f118ec5c4f642542e5e691064a727a,30.648460569381715,31.164088708383066
15,2,177,34,23ca3286b612031108425175dbce19c227a65f61395297b5ece6312cfc6e095e,28.290118360757827,28.594079466427075
15,2,213,35,fdc5f6bfbc1bf68eac22d363f77b2d8b1ba262a4c42f12585a928aaa0636db1c,23.045383544921876,23.753179386683872
15,2,256,38,23d77b5f5acbaf8e9a5a3dfcc410bdedfe3e1311b99600fe2d238149e68fb9f4,15.747774281978607,16.859808620653656
