depth,smac_seed,proposal_trial,model_training_rows,fit_serial,configuration_fingerprint,expected_improvement,predicted_full_training_par10,prediction_variance,prediction_standard_deviation,actual_full_training_par10,signed_error,absolute_error,standardized_error,average_actual_tree_depth
10,0,956,943,27,ce9a19ef926fc8d9c3e5efc3880e2b422bb61322784e0ab32f7ffb56bb750865,0.14428535051406088,31.862219125682678,219.9499519422001,14.83070975854494,22.530497079372406,-9.331722046310272,9.331722046310272,-0.6292161466469033,10.0
10,0,958,943,27,be8cd32bcecf65f27ccb32c1dd0c00d45950ebf56bf289eecf78f1b3db1e1539,0.0899883539339078,50.292085895813024,443.7303255983438,21.064907443384218,55.056775716781615,4.7646898209685915,4.7646898209685915,0.22619087379209069,10.0
10,0,960,959,28,f1a61fd8a3b891f51055d284aab2939b37a372471efcc774fae170b3d6d3227e,0.2395435704039106,28.5244847484365,214.48007449563482,14.64513825457564,26.775347149848937,-1.7491375985875628,1.7491375985875628,-0.11943469349229753,10.0
10,0,962,959,28,3a7ae5496797c29ad854915332e549551a71d628ca833f919b0da3bf4700ddfe,0.17334356355613478,27.14521949489295,174.09382418682807,13.194461875606299,30.52504630088806,3.379826805995112,3.379826805995112,0.25615495636420604,10.0
10,0,964,959,28,8b9edaf72ed13e8b74b4f3deadff1c7ae95934d0a00b1d8dae1125d62c9185c6,0.11193712543987455,31.107315754399878,194.04361751368702,13.929953966675088,33.38336610984802,2.2760503554481417,2.2760503554481417,0.1633925252655668,10.0
10,0,966,959,28,0f9533830bc1dcb60272ccd4c37b2272462798dd16dbf1d4e1a33179f50da4d5,0.0998525097917855,33.680971178597524,217.41539896154157,14.745012680955604,35.5379646615982,1.8569934830006787,1.8569934830006787,0.1259404466568644,10.0
10,0,968,959,28,76c60d2b755d9033b190c885f95b9c1a04cba385b31b038b7480c91f1447f1ae,0.09854714380460261,33.11595168953923,209.8282503393045,14.485449607772086,37.594984268188476,4.479032578649246,4.479032578649246,0.30920908221212867,10.0
10,0,970,959,28,911570343cac5bc71302d46e3b4190a04add15b4fdf9bea744a7470e94d76c44,0.0914358099519913,24.65130857300202,117.34808682597988,10.832732195802677,27.806092714309692,3.1547841413076725,3.1547841413076725,0.2912270038882754,10.0
10,0,972,959,28,5d98b87028396f8367ab9c9fa2535e9b682b6ea55d13fdbd45fdcafcf17563ae,0.08819659325749468,26.38990479786867,132.19014051078955,11.497397118947816,14.65435141634941,-11.73555338151926,11.73555338151926,-1.0207139285620535,10.0
10,0,974,959,28,1e31cf250c97925d5b97d53abf3e0901e272190e188ee0240dc97ac20f9860a4,0.08743667265043514,26.54096069941178,133.28353920264445,11.544849033341425,29.477339728355407,2.9363790289436267,2.9363790289436267,0.2543453812573373,10.0
10,0,976,975,29,a9339166603f05010c8b5bb33ba0dbd4183a28ad9b0091a539c938e970740e7c,0.5078599425267827,21.604477933824864,180.83772063808695,13.44759162965945,4.12268853199482,-17.481789401830042,17.481789401830042,-1.2999940720443155,10.0
10,0,978,975,29,9c35e85f6c4d45d8408837ab98fc5cce217f59e1ae4fe149737b91387e2c95f1,0.24328992540837513,26.213915519316885,185.12259013510433,13.6059762654175,29.00857114505768,2.794655625740795,2.794655625740795,0.20539912544489808,10.0
10,0,980,975,29,0145d3b2e01d8778eb66dc655ec05fe76cf06ceb7076dbe31cae66944ace28a9,0.10731188481678777,30.858738255024996,188.71863091923763,13.737489978858497,27.92835114002228,-2.9303871150027163,2.9303871150027163,-0.2133131394099269,10.0
10,0,982,975,29,7c8ab4fb907f9b34ca477bae016ab56693c5197ccf4793b38708e8c67e78788d,0.10252641985545585,24.779276608848512,122.93957400929756,11.08781195769921,32.58337912750244,7.804102518653927,7.804102518653927,0.7038451363016557,10.0
10,0,984,975,29,e1e581346e2d03938d50421536ced0001639e05b90a7af02ca0f1d80b1d67d24,0.08334826589427857,34.23147098341145,212.66078774736442,14.582893668520127,40.90094354629517,6.669472562883719,6.669472562883719,0.4573490498172533,10.0
10,0,986,975,29,2d2e0211ee6a87e246431de538f948996f5c86234380eecf582de0a122057427,0.07603047429970494,26.243369914043488,125.08674362406042,11.184218507524808,8.522170061230659,-17.72119985281283,17.72119985281283,-1.584482620836664,10.0
10,0,988,975,29,fd8357940c8fc941861d56e11f5c44860041f07566506bb6c13a6b997a5fbe7c,0.06881529872715958,34.42559074548208,203.70522058558205,14.27253378295466,35.2478363571167,0.8222456116346137,0.8222456116346137,0.057610346147269356,10.0
10,0,990,975,29,e3b771fcd3f6d04b1295e5ff6475127016aae420ac90bbf56b57a67d0341f7d5,0.06867369235510368,26.678468322319382,125.29462932463115,11.193508356392607,21.437140951633452,-5.24132737068593,5.24132737068593,-0.4682470592602551,10.0
10,0,992,991,30,b484b1c4c279df698b5edbf0ba72cafe3922d58aebedd1239fbe7400ffc63d86,0.3962268020828328,22.862890521707588,177.58791051558282,13.326211408933254,11.038242205619811,-11.824648316087776,11.824648316087776,-0.8873225820326622,10.0
10,0,994,991,30,cc4677acecd4fd40bc2ba898375c9272481a94bb816cbc456020fdc8ffcde3a1,0.16126066774148395,23.257764144554226,127.26070262441202,11.280988548190802,5.699301278471947,-17.55846286608228,17.55846286608228,-1.556464913608855,10.0
10,0,996,991,30,7fc9556802779b41ec5aef2c209c0462952dea511cde242eca7bddeed3ae88ee,0.1473523659233159,52.35472437243817,548.1233097766725,23.412033439594104,36.92472173118591,-15.430002641252258,15.430002641252258,-0.6590628994727665,10.0
10,0,998,991,30,8274518767e86a038708f8cbc1997b3d51725a18fa19586b837aac6fca32fe8f,0.12051197296799976,27.897149329525725,162.0457187241475,12.729717935765407,11.524027818918228,-16.373121510607497,16.373121510607497,-1.2862124355957318,10.0
10,0,1000,991,30,ed9a25861f587732ccd62040885ff0b1d11fa07cff8196e2921396a3fbda1070,0.11674646466244276,51.66231000290661,500.56980918755886,22.373417467779902,48.53677687263489,-3.1255331302717195,3.1255331302717195,-0.13969851207455541,10.0
10,0,1002,991,30,9ca6255b32d54e0bec16bedaa0445d1ae5044b9ae0fd3e21c5695522523db8f9,0.08416646683069551,54.20054338168852,500.40618897167406,22.369760592632055,42.73920589637756,-11.461337485310956,11.461337485310956,-0.5123585224727879,10.0
10,0,1004,991,30,84b22d72e5cedb02e7a64d7dbb24082fc8387018d7e86845bfed024d1ace1be1,0.07676856335317372,26.027431962657126,123.47742117745388,11.11203946975774,28.634833870887757,2.6074019082306314,2.6074019082306314,0.23464656648555596,10.0
10,0,1006,991,30,39c851bbfa5a1563ad2f392d52933ce2ac18903d5a77bf80f212813d63f84a78,0.07359932522382673,34.2419834152061,205.44970285059043,14.33351676493213,45.40830947113037,11.166326055924273,11.166326055924273,0.7790360341464425,10.0
10,0,1008,1007,31,7513cad64335a3d2dc1f5bbaf6f99ad2623ee79592448c7c21e3e3110627b59b,0.18387412230414624,29.76679240610555,210.66295492040982,14.51423283954098,32.7073940153122,2.940601609206645,2.940601609206645,0.2026012426365101,10.0
10,0,1010,1007,31,8df2556eb25c3e72ea3ad2e46f3064e10cf3d69b643ed26008131108be0e2319,0.11760719257653196,52.78870796449551,521.733227373416,22.84148041116022,70.6825849647522,17.893877000256687,17.893877000256687,0.7833939253566874,10.0
10,0,1012,1007,31,9cba454aab22d982b37c70cf73c0b9cd1cee40cc8659e56eb2376a4aeb259cf4,0.10583677859561846,28.808313452859775,165.1772185252726,12.852128949138061,25.563198165893553,-3.2451152869662216,3.2451152869662216,-0.252496321800744,10.0
10,0,1014,1007,31,be8edccf348e0b7d2e5b2a09088b13dfa9e399845fe9d007c7cee16c2da27e06,0.09156508742245173,51.85320148267655,471.6240501325875,21.716907011188024,64.56673358345031,12.713532100773762,12.713532100773762,0.5854209392812733,10.0
10,0,1016,1007,31,babd130a679f89e4f5921611c549510c4aa16179768211b14140666602caf476,0.08624708785738106,28.566884329424198,152.70938008320155,12.357563679107688,25.805659784317015,-2.761224545107183,2.761224545107183,-0.22344408791317388,10.0
10,0,1018,1007,31,a570b3fb1e219b6493b076efb8f8c11e9ecc7172b570c12f0e8ef3b2e8653f11,0.08210193914987868,28.69760850655652,151.79486422630825,12.320505842955809,36.0860597372055,7.3884512306489825,7.3884512306489825,0.5996873281686964,10.0
10,0,1020,1007,31,58bd27f154ced84abfb8574c95e71d31d3f1736f68ec061d42a9fe24910454ff,0.07446431042094948,50.858787443954306,431.09166019115975,20.76274693269558,64.96548268508911,14.106695241134808,14.106695241134808,0.6794233579430989,10.0
10,0,1022,1007,31,ce6217ac47b0a2ef230a22efcb492e87e5762dcf05640731c11c554b8bde622e,0.07406593945285139,26.011708121776742,122.02894952175501,11.04667142272979,31.914729783058167,5.903021661281425,5.903021661281425,0.5343710730035187,10.0
10,0,1024,1023,32,996144e3f88ca9955b861574188b52e9e68df3846f8ca27547cc749e2bd1893c,0.1476884947829591,25.001492498727508,141.24009516932784,11.88444761734124,20.652080023765564,-4.3494124749619445,4.3494124749619445,-0.36597514794170843,10.0
10,0,1026,1023,32,b6a76379e94940bb55aba9440e879b067355cd240893b9e33874028225d5b567,0.1458592176896314,27.725122830171802,170.59105200530888,13.061050953323354,36.96699784851074,9.241875018338941,9.241875018338941,0.7075904574116502,10.0
