depth,smac_seed,fit_serial,model_training_rows,selected_proposal_count,selected_proposal_ei_mean,selected_proposal_ei_variance
10,0,152,3849,8,4.046962800141756,0.06919909121346056
10,0,153,3866,8,4.248561657521492,0.3130048945227596
10,0,154,3887,8,3.555419911677418,0.14683319249873886
10,0,155,3906,8,3.5766280738324125,0.012532942416839124
10,0,156,3930,8,3.325232422688927,0.21739343940157416
10,0,157,3949,8,3.773606570762165,0.11372769911001493
10,0,158,3971,8,3.84843535735722,0.05821273397434779
10,0,159,3990,8,3.6672396794935427,0.0230996782183135
10,0,160,4007,8,4.153088136315597,0.04875441499057362
10,0,161,4023,8,3.333303119931263,0.020861800038574428
10,0,162,4046,8,3.2130076297047196,0.01411058749102925
10,0,163,4062,8,3.1519961093464395,0.03270915058758349
10,0,164,4078,8,3.396584631823585,0.11905319624578542
10,0,165,4099,8,4.81450764465014,0.38164931468854046
10,0,166,4115,8,3.07553355977493,0.12092234749729791
10,0,167,4134,8,3.5700487306164046,0.06305198723408824
10,0,168,4150,8,2.8929149352370374,0.0065542345088511495
10,0,169,4166,8,3.4064534684193717,0.20299018185677198
10,0,170,4184,8,3.23836392069927,0.042298571800101825
10,0,171,4203,8,3.031130503609563,0.08894702704519714
10,0,172,4220,8,3.0860207896027183,0.07559389477739711
10,0,173,4236,8,3.0184105753728874,0.08778331118932112
10,0,174,4252,8,3.1963864340291686,0.07809550286465822
10,0,175,4268,8,3.258000627519866,0.0421791041373841
10,0,176,4285,8,3.07421271803077,0.03937777350111852
10,0,177,4301,8,3.310029205038595,0.1896767466675532
10,0,178,4318,8,3.1864334849509097,0.09468658864743226
10,0,179,4342,8,2.931339325848273,0.13438779278979815
10,0,180,4358,8,2.6747740056412503,0.008313525023978922
10,0,181,4374,8,2.63521866202094,0.011960882218061516
10,0,182,4390,8,2.7084647768530767,0.016438931326042957
10,0,183,4406,8,3.0826757099146658,0.45978926489292227
10,0,184,4423,8,2.558052350130689,0.03463680618346179
10,0,185,4440,8,4.303272120959171,0.44978329770814385
10,0,186,4488,8,2.7119562924178635,0.011053984828178286
10,0,187,4568,8,3.104406719049397,0.01613800108125623
10,0,188,4585,8,3.3587030246688814,0.13192963064558644
10,0,189,4601,8,3.609034482627571,0.2378499094846359
10,0,190,4617,8,3.406053454774641,0.11931636091969054
10,0,191,4633,8,3.4599722293760538,0.25778373403654226
10,0,192,4652,8,2.9849449614317005,0.02019198346795242
10,0,193,4668,8,3.789240091340283,0.3540460347694755
10,0,194,4691,8,3.4350696585866523,0.1909751337116027
10,0,195,4707,8,3.614614529666112,0.25027066519955216
10,0,196,4723,8,3.3944333261407675,0.008840377869392669
10,0,197,4739,8,3.6405036619589946,0.18884682903283107
10,0,198,4755,8,3.51122777615228,0.12879881773276075
10,0,199,4771,8,3.4192782453728774,0.21778971457855345
10,0,200,4788,8,3.171534570478046,0.33574575577441856
10,0,201,4804,8,3.2871921154840984,0.05037234208152087
10,0,202,4824,8,3.3830726686706756,0.0672366837768027
10,0,203,4840,8,3.0986955759838453,0.013554992145546604
10,0,204,4856,8,3.5124136420269223,0.0944000287047369
10,0,205,4872,8,3.5805213020948963,0.04253849565113924
10,0,206,4888,8,3.568995117160986,0.04107520100201213
10,0,207,4904,8,3.2437465126959997,0.06296211612913553
10,0,208,4920,8,3.7343453743345725,0.11301544202777289
