depth,smac_seed,proposal_trial,model_training_rows,fit_serial,configuration_fingerprint,expected_improvement,predicted_full_training_par10,prediction_variance,prediction_standard_deviation,actual_full_training_par10,signed_error,absolute_error,standardized_error,average_actual_tree_depth
20,2,96,81,3,10f8f25597a4bea51d42070fb22714683bea80b607ed611a825e1566dc25d3e2,224.04925560452926,370.1881253520571,855856.959856688,925.1253752095918,105.14866922987424,-265.03945612218286,265.03945612218286,-0.2864903106372332,13.4
20,2,98,97,4,5b96b5419d62ea6c1aba0ff50eed26617a3848a43757ff5e301848e30a6db178,216.61868957204254,390.3408377057721,859238.2762644814,926.9510646546997,113.41589935617675,-276.9249383495954,276.9249383495954,-0.29874817442790597,14.21
20,2,100,97,4,5d554cec4b6672f002c2c5400dc49f76c78786c6ab6737c249a03ee7a1d45446,215.75825308670173,391.99265551859025,857802.969534802,926.1765325977559,85.91217730419079,-306.0804782143995,306.0804782143995,-0.3304774710236932,14.21
20,2,105,97,4,61a7bc14a5c314760b3313b2c53d5631ac80551a0985498a8c24d26dd6a0eab8,215.5604644908317,392.3966254245143,857514.365990721,926.0207157459929,116.18764355784852,-276.2089818666658,276.2089818666658,-0.2982751650908313,14.21
20,2,107,97,4,fb8dcbed1500b93c101b83777f82a607cc00a9bdae0286c240c7b931c9f05c32,214.92164272755983,393.7248057962084,856620.3216773804,925.5378553454096,138.63922844684782,-255.08557734936056,255.08557734936056,-0.27560793529526995,14.21
20,2,109,97,4,3ac00bcce564322a34069ad5367e3fa232966c208a1189886ef2270174d1088f,214.8375270132126,394.03121650002606,856730.834851802,925.5975555563023,95.53154026397527,-298.4996762360508,298.4996762360508,-0.3224940196137906,14.21
20,2,111,97,4,202e2be0c8f03a84b2d21f16cecd5a9d85ebc0c551af42f2bd87ffb184e1382e,214.4664491948975,394.8350144440418,856265.1187168619,925.3459454262833,90.73656197255555,-304.09845247148627,304.09845247148627,-0.32863217694372227,14.21
20,2,113,97,4,1b89b6ec2b1bb6737b7126b0cdcadc7eaf759a9c3199c9f5ff6072f4305acdbd,214.293930504765,395.1076587569865,855872.7338088284,925.1339004754005,97.47519358580024,-297.63246517118625,297.63246517118625,-0.3217182561553968,14.21
20,2,115,97,4,2e1a6276751b7189cad5d0ca0c58da7a21ea29f2e08bf9be4d66c09e9197e9f0,214.19992552558665,395.31113169492426,855754.1137021582,925.069788557684,133.3699253985258,-261.9412062963985,261.9412062963985,-0.2831583190115875,14.21
20,2,117,116,5,374ee3f2b13194655a24f872a7d1615d7b4ba6696f54d375f6608f337ffae834,198.45371884167517,683.5043427866757,1290418.0820753437,1135.965704621114,139.72176125847295,-543.7825815282027,543.7825815282027,-0.4786963015838353,14.63
20,2,119,116,5,6cfdc014aa4bd62d90bbf44832a74ed9fba273b5609a753daef320ec6a079566,198.35732167566846,683.709267800814,1290157.4809349205,1135.8509941602906,147.35178958729665,-536.3574782135174,536.3574782135174,-0.47220760554955943,14.63
20,2,121,116,5,5d2d09f7fd33330ca71e88f8fca321b15d64da1801f07422413536c1c2250cb2,198.16592158094616,684.1193352709782,1289645.714006409,1135.6256927378884,147.50999771067796,-536.6093375603002,536.6093375603002,-0.4725230689934329,14.63
20,2,123,116,5,89a9a434c54f15ecbcfeaaaa54b1128958a5a80724e4e44804740f790a6930da,197.64706397026092,685.2362168279147,1288265.885411234,1135.0180110514696,130.41033775517562,-554.8258790727391,554.8258790727391,-0.48882561657215806,14.63
20,2,125,116,5,ebe480036a97da30ae3e75e4104bf53d70f4f73b62254e0b0ea1db49bd32c401,197.6367646796243,685.2371712220191,1288198.338987449,1134.9882549997815,148.719833534057,-536.5173376879621,536.5173376879621,-0.4727073917501159,14.63
20,2,127,116,5,f781a08b90cf4ebc70e53526a423d7e445a3af15606fa04d21dbee4cebaa776a,197.30957928618668,685.9315371503529,1287307.6284437329,1134.5957995884405,142.1911504558049,-543.7403866945481,543.7403866945481,-0.4792370876851321,14.63
20,2,129,116,5,2714701c075174a07a8eca33068d8b9e74b72b8ca076e019ff63be1f958da4c0,197.2963736500805,685.9572241760156,1287267.2305393156,1134.5779966751143,146.44953511195058,-539.5076890640651,539.5076890640651,-0.47551397140178525,14.63
20,2,134,116,5,447d0a812a01517cf61037080cc89c99726691808853cde0d4cd94a929b56fc7,197.02042219031244,686.5393609745598,1286508.2632013431,1134.2434761555137,119.90036111960403,-566.6389998549558,566.6389998549558,-0.4995743962976651,14.63
20,2,136,135,6,54f2febf2a1f7873cd633f4825c18c74ee56dede57b5b669f1562a35446e8fef,183.2924085716752,265.5782887804549,519424.9685289062,720.7114322174349,103.6174405598782,-161.96084822057668,161.96084822057668,-0.22472357309813554,15.36
20,2,138,135,6,f16bf87aefceaa50c1bd74a70978dc6e71dd426f4e0b7ec7f1bc3aa5243c8b2a,183.16809834572564,192.8442214464736,419063.9062822017,647.3514549935002,83.36529400208887,-109.47892744438472,109.47892744438472,-0.1691182225665716,15.36
20,2,140,135,6,1251717d37a80dcb20058caab55eed5d581d9bb5d16f2a2eaba75bb1cfd45832,182.01406217483344,251.04764001121265,494270.791857266,703.0439473157179,116.80806526109146,-134.2395747501212,134.2395747501212,-0.1909405169657735,15.36
20,2,142,135,6,f335c6c427bbac53c86ebd0b1fd138a0fc308678300f84ccb3e8a4210bddffdf,180.88689308776108,197.65898258061216,417814.8181716226,646.3859668739898,86.71528381021493,-110.94369877039723,110.94369877039723,-0.1716369235349214,15.36
20,2,144,135,6,cbf52a4b695f39175635e4be4e122b62184dacd5136ca4904e803a9e739cdec6,179.3308428212199,202.70406270812683,419259.86331219395,647.5027901964546,88.66465316914514,-114.03940953898169,114.03940953898169,-0.17612188127310113,15.36
20,2,146,135,6,151fc174d51509d94445aeabd851df242601e51e02fce4deeb0676a18f5816a7,178.9478457434546,291.2373300606778,538781.1171889537,734.0171096023264,89.19884801258848,-202.0384820480893,202.0384820480893,-0.27525037142192654,15.36
20,2,148,135,6,b9854b6faa3baafbe111b6fab513cfd99c869d2ab138353cbf57448eb48e1ad0,177.06997925004322,211.0169688287093,422576.07668932574,650.0585178961396,84.64574874421844,-126.37122008449087,126.37122008449087,-0.19439976033770132,15.36
20,2,150,135,6,64d6c5f28e6dcac3968e6126dca4c72e3933d030df437cfc1dcc6282bc3d1e94,173.38769361539252,218.1602367616777,419421.40343798406,647.6275190555016,140.24364003597583,-77.91659672570188,77.91659672570188,-0.1203108182297986,15.36
