depth,smac_seed,proposal_trial,model_training_rows,fit_serial,configuration_fingerprint,expected_improvement,predicted_full_training_par10,prediction_variance,prediction_standard_deviation,actual_full_training_par10,signed_error,absolute_error,standardized_error,average_actual_tree_depth
20,1,702,699,11,720912fc4a0cf8f97172fa6e658d5d8d9931faffc500db9bd84ad7ebea8402c9,139.0292445829292,540.2377319850533,327135.6454233218,571.9577304515797,417.691521816061,-122.54621016899227,122.54621016899227,-0.2142574593269995,19.21
20,1,704,699,11,24049301f99d4ba7d7c0f368e16f72e3c1246ba3f80df6805ab90ee52674ddfe,138.83780131908793,540.548891770295,326890.2148936607,571.7431371635873,412.46869814323657,-128.0801936270584,128.0801936270584,-0.22401701971004517,19.21
20,1,706,699,11,4bd262439f4fb6290250cec332b4a61a0a551e0352064843de879975f81b3b27,137.97744453890164,542.9160876563675,326842.61003971123,571.701504318216,415.80748223584106,-127.10860542052643,127.10860542052643,-0.22233386559321738,19.21
20,1,708,699,11,cd22268cdf5be84065e06d417da72e699be3dd0b2f8e70a8a7af2921a813ecac,137.96844251629443,542.9415431540899,326842.80269317166,571.7016728094922,417.19248541244355,-125.74905774164637,125.74905774164637,-0.21995572817494563,19.21
20,1,710,699,11,c387a4d14ecc5b4bb8efbda8d1226fa0c16b6c8f4de2529195c191619a9d3177,137.5616426879967,543.8038748208712,326535.9978782373,571.4332838383124,406.201791776792,-137.60208304407922,137.60208304407922,-0.24080165950398835,19.21
20,1,712,699,11,be6d01dbea0ba89c9ebcf7d65ffd5a0f4aa0f878e190997a0a1b0efaec9e6042,136.78104651488133,545.4657947097543,325950.34618818125,570.9206128597751,415.59860970853555,-129.86718500121873,129.86718500121873,-0.2274697778920721,19.21
20,1,714,699,11,0a81876f30882b5207796f9cef01789726f9230166a6c7d09ef19ac713ad46ee,136.61618130830885,562.3745396377647,343952.37513093435,586.4745306754031,416.28466927981134,-146.08987035795332,146.08987035795332,-0.24909840533008565,19.21
20,1,716,715,12,401d97a8b3aea413145710e91c1309d63c3a4ae066fb991c08c3109697066d68,168.1614082451186,431.919603272541,280204.304848511,529.3432769465492,414.5553938258778,-17.36420944666321,17.36420944666321,-0.03280330591299183,19.39
20,1,725,715,12,acaf5c51bb5ae8ea5aabcf73e32fcae07f6145d832d63577463fdb9ace22b4ac,166.13278336016657,436.31670036331656,279820.984976662,528.9810818702896,413.2036349575929,-23.11306540572366,23.11306540572366,-0.04369355766751441,19.39
20,1,727,715,12,a6cb09e3589100543aaf658fef2ffd60625e48ce10bd130f7b93c1a01d5aeee1,165.9164588323269,436.9872307217949,280010.0125687147,529.1597231164847,349.7539230539341,-87.2333076678608,87.2333076678608,-0.16485250833926,19.39
20,1,729,715,12,d8bf1f53af45104d61e032e1b196193eb5e3ae61f75b4ae5cf75f6e4f6ba4c6e,132.04309691725865,545.8672137275793,304145.1955946074,551.4936043097938,307.0591378452802,-238.80807588229908,238.80807588229908,-0.433020571800053,19.39
20,1,831,715,12,920e5851b65138b2c97b17e0d3a2da40b4f6c8a1150043ab91121841747d252c,127.45903396427597,680.3559703207246,436519.7204838049,660.6963905484915,312.4400728543599,-367.9158974663647,367.9158974663647,-0.5568607649890918,19.39
20,1,864,715,12,cd0cd4a8d66876194c1c83640c8e85b2cb845fc9143f32ab52b0eb6784986195,116.422403924324,625.1340549241017,337581.24126932106,581.0174190756427,330.7011331905018,-294.4329217335999,294.4329217335999,-0.506754035364416,19.39
20,1,866,715,12,4b839632496297d580054001a8a97e0a457553d4d39bf11ac8f4e8b139475540,113.06004347738529,637.2637921456684,338814.8406447128,582.0780365592854,343.7390369771707,-293.5247551684977,293.5247551684977,-0.504270452985219,19.39
20,1,868,715,12,dc722cf818df8d59bbfddb5665e0db3378f9464c4600ba6f8b894f4b82db2f3e,110.937965451357,794.6730429507536,499704.1801398775,706.897574009048,2120.8513915399108,1326.1783485891572,1326.1783485891572,1.8760544629796434,19.39
20,1,870,869,13,cb4e2a6802d3299ecc951c1a9b76cb7c2f6418d2287ecfe71bfc6e291643b7fc,129.40108917508607,605.968047374295,403945.0114709971,635.566685306111,1586.7904116235597,980.8223642492648,980.8223642492648,1.5432249470043675,19.84
20,1,872,869,13,5d811f589368dfb2252cc0e670eac8546e269da9dfda0f949b859556d293e5fd,129.32781864667965,595.2846781896469,391696.0288469936,625.856236564751,1590.9515425826564,995.6668643930095,995.6668643930095,1.5908875013503168,19.84
20,1,874,869,13,5fe8b9ef1da7f3cf624c6474474e00ca48bb4e1c0a95f329b2083602679c1ece,128.76013435395112,607.6493370405768,403544.0999069505,635.2512100790918,1578.947354434235,971.2980173936581,971.2980173936581,1.5289982954502783,19.84
