depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
15,1,2182,184,5c36473c7e1fce60497688ccbfa1c1436371948e05e3dc8abe63f4f7a88f611b,112.9458321525593,94.82035794335863
15,2,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,5179.9140625
15,2,4,2,a6edc96e670f051012b87d9dec4426abd9290b2b10f7d9bc1ace97b075f7005d,265.90898083773527,1038.754379272461
15,2,32,11,a8c8cda01ff1bd1efcadfdba67c2df3fd9424cbd7b16b4e998f720db5cad9fd5,340.0662781821357,225.63055302880028
15,2,163,51,842c725decfc3fb486abf5ec1b80bdc431c709a5c148b025ee33a00db4a621d2,277.28982974158396,249.796789262809
15,2,238,57,d1c7d6fe7485f5d76bc1dd45aeaedbed800b9a5e532f7f2401313a979b02c433,252.42789519627888,260.3878574371338
15,2,331,67,8c0f539cc298a42a8b57ca77edae4461194e57f5cf603cc0f9f751e2842eddfe,252.65359178119235,226.88037615035896
15,2,400,68,77259d31393924d87bc73bffa78c670f0d73720c4020d971b1384dee8fe9782b,185.45300722507514,187.68914653623804
15,2,589,84,1d2efce6c3812a19b30a6dc0b02f5567d48e04e544f0ec1fc7c568ca0113324d,177.3892126666175,170.38780446279617
15,2,718,91,7e673014e25659295496c3aa7fabcd2444b9c8b669c7df2225c328376f64fd66,156.93227462864886,137.4461809357444
15,2,958,139,c28897fdef42174df8cc90df829a8ff96deff4c7a79c350be8ffe22bd5a489c4,142.46170977149347,128.7438891980288
15,2,1324,188,0ce52b1fd50885d5f6776b003def44a33d2d14c674464d737fefaef12ea15ba0,127.01180718836159,113.66475270403193
15,2,1588,212,7c46abdb137eac5dc2617c2bef6630a32b74d2d9152097c173e165bce3fa1e58,121.0166278790946,117.00910022123804
15,2,1808,215,c4fc36048cc01b61efdd607f4a9440d219ceddb4e88c3b49ed6c0cd751882e81,115.27689897989985,111.55480348453965
15,2,2182,215,c4fc36048cc01b61efdd607f4a9440d219ceddb4e88c3b49ed6c0cd751882e81,115.27689897989985,111.55480348453965
20,0,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,249.96385192871094
20,0,7,3,3c0ddd02ac64b281e45a28f3fcbb017f79261adc249c48f7076e5ded80dc71b1,1819.568278333876,3185.6914418538413
20,0,39,13,678a49865640f0e91854de77965c430b388cb6381feec3bcd462b1e788f9750c,534.576040874828,450.35107509906476
20,0,70,19,0f93d082ade2dda2dff8838305184b831607f4927b3e78895c39404fe18194e0,417.1078047473021,304.505696698239
20,0,188,51,6b223743b1b391549533ef89704613cb515ba677e5aac30ecf1560a25cf3cdbf,351.2354972155407,294.3213637389389
20,0,269,60,cc8b599626a3807e739f8ee13af6f7e5d1d70987f491deed2dab68a852d633c6,312.7270652896226,280.948065718015
20,0,473,102,06461c15330247cbc91d9694e1bdef1f3bf7b789cdc21a598332b77ffb97ca28,315.30685651567245,278.34332197320225
