method,method_key,family,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost,run_complete,observed_endpoint_trial
Fixed depth 5,fixed_depth_5,fixed depth,1,162,29,d62d86a7bd48391bc309371fb8355007f676ad7ce95b439740335c0177fc19b3,61.66454493105412,45.02958357128604,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,1,317,65,0dc8f9dbded77d2783be500bcbd577f3bd92966905a5b05c78239c108c165153,58.15402252593388,42.23331772203629,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,1,5000,65,0dc8f9dbded77d2783be500bcbd577f3bd92966905a5b05c78239c108c165153,58.15402252593388,42.23331772203629,True,5000
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,1,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,755.4293212890625,False,4463
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,1,4,2,e9e38d84a9c9379c67ea9bbeac9c6413dd273d8b50de31e9553b9619e5f459e7,510.99606762230394,364.448902964592,False,4463
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,1,8,3,43d64ae149c96f6c1296006fbfec9c8e277026e202af764b47ed201aa275ba09,132.57944203354418,140.99590480327606,False,4463
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,1,16,5,f4f7b9074b83ef25705d7d7e5df93cfe44053933f7b417e3354305a50876102e,93.82974347360432,123.6260725736618,False,4463
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,1,88,18,3aad62b918c608437688534e26d9b318ecbeb244cae04b0edd0b5c3add6c28b1,57.86745154789339,45.74773847063383,False,4463
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,1,1447,248,0e0ee5add77e65c9b5caafb194796afb3c4b6d55409ded288155ee63d26844af,53.304365233238784,53.304365233238784,False,4463
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,1,4463,248,0e0ee5add77e65c9b5caafb194796afb3c4b6d55409ded288155ee63d26844af,53.304365233238784,53.304365233238784,False,4463
Saturation k=100,saturation_k100,adaptive policy,1,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,755.4293212890625,False,3370
Saturation k=100,saturation_k100,adaptive policy,1,4,2,e9e38d84a9c9379c67ea9bbeac9c6413dd273d8b50de31e9553b9619e5f459e7,510.99606762230394,364.448902964592,False,3370
Saturation k=100,saturation_k100,adaptive policy,1,8,3,43d64ae149c96f6c1296006fbfec9c8e277026e202af764b47ed201aa275ba09,132.57944203354418,140.99590480327606,False,3370
Saturation k=100,saturation_k100,adaptive policy,1,16,5,f4f7b9074b83ef25705d7d7e5df93cfe44053933f7b417e3354305a50876102e,93.82974347360432,123.6260725736618,False,3370
Saturation k=100,saturation_k100,adaptive policy,1,86,22,445bec7ba19b46518b9cb22986bcf2a66dec63dd80da64fe210759e94f4612ab,61.793018876512846,65.75054172426462,False,3370
Saturation k=100,saturation_k100,adaptive policy,1,134,30,3a1609294c4d8b10d066f0dc83fbf36ceee84cade01ceb47cc4006dcfbd5cd27,53.150136613318075,47.36014000326395,False,3370
Saturation k=100,saturation_k100,adaptive policy,1,3370,30,3a1609294c4d8b10d066f0dc83fbf36ceee84cade01ceb47cc4006dcfbd5cd27,53.150136613318075,47.36014000326395,False,3370
Saturation k=250,saturation_k250,adaptive policy,1,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,755.4293212890625,False,3455
Saturation k=250,saturation_k250,adaptive policy,1,4,2,e9e38d84a9c9379c67ea9bbeac9c6413dd273d8b50de31e9553b9619e5f459e7,510.99606762230394,364.448902964592,False,3455
Saturation k=250,saturation_k250,adaptive policy,1,8,3,43d64ae149c96f6c1296006fbfec9c8e277026e202af764b47ed201aa275ba09,132.57944203354418,140.99590480327606,False,3455
Saturation k=250,saturation_k250,adaptive policy,1,16,5,f4f7b9074b83ef25705d7d7e5df93cfe44053933f7b417e3354305a50876102e,93.82974347360432,123.6260725736618,False,3455
Saturation k=250,saturation_k250,adaptive policy,1,86,22,445bec7ba19b46518b9cb22986bcf2a66dec63dd80da64fe210759e94f4612ab,61.793018876512846,65.75054172426462,False,3455
Saturation k=250,saturation_k250,adaptive policy,1,134,30,3a1609294c4d8b10d066f0dc83fbf36ceee84cade01ceb47cc4006dcfbd5cd27,53.150136613318075,47.36014000326395,False,3455
Saturation k=250,saturation_k250,adaptive policy,1,3455,30,3a1609294c4d8b10d066f0dc83fbf36ceee84cade01ceb47cc4006dcfbd5cd27,53.150136613318075,47.36014000326395,False,3455
Fixed depth 10,fixed_depth_10,fixed depth,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,795.0181274414062,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,4,2,060ab1fd0c0ee909d23e55a880afcfd2720291ec855cf3f32bd54d8653c5fda1,523.1715267305573,531.6589050292969,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,15,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,650.8329833984375,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,34,10,6ea5075bf699da6e1ba02bf6ffa8d2a0601ad08817fcda9a5aa86155c6e88380,149.92644427133104,215.81602931022644,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,49,12,387906f367780e03b25f2d7f1b8d433095c2e1b9ff49ea2a1fa0df71caf99849,91.58405253142118,115.4695310294628,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,102,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735,True,5000
Fixed depth 10,fixed_depth_10,fixed depth,2,5000,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,795.0181274414062,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,4,2,060ab1fd0c0ee909d23e55a880afcfd2720291ec855cf3f32bd54d8653c5fda1,523.1715267305573,531.6589050292969,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,15,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,650.8329833984375,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,34,10,6ea5075bf699da6e1ba02bf6ffa8d2a0601ad08817fcda9a5aa86155c6e88380,149.92644427133104,215.81602931022644,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,49,12,387906f367780e03b25f2d7f1b8d433095c2e1b9ff49ea2a1fa0df71caf99849,91.58405253142118,115.4695310294628,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,102,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735,True,5000
Fixed depth 15,fixed_depth_15,fixed depth,2,5000,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,795.0181274414062,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,4,2,060ab1fd0c0ee909d23e55a880afcfd2720291ec855cf3f32bd54d8653c5fda1,523.1715267305573,531.6589050292969,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,15,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,650.8329833984375,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,34,10,6ea5075bf699da6e1ba02bf6ffa8d2a0601ad08817fcda9a5aa86155c6e88380,149.92644427133104,215.81602931022644,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,49,12,387906f367780e03b25f2d7f1b8d433095c2e1b9ff49ea2a1fa0df71caf99849,91.58405253142118,115.4695310294628,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,102,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735,True,5000
Fixed depth 20,fixed_depth_20,fixed depth,2,5000,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,795.0181274414062,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,4,2,060ab1fd0c0ee909d23e55a880afcfd2720291ec855cf3f32bd54d8653c5fda1,523.1715267305573,531.6589050292969,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,15,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,650.8329833984375,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,34,10,6ea5075bf699da6e1ba02bf6ffa8d2a0601ad08817fcda9a5aa86155c6e88380,149.92644427133104,215.81602931022644,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,49,12,387906f367780e03b25f2d7f1b8d433095c2e1b9ff49ea2a1fa0df71caf99849,91.58405253142118,115.4695310294628,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,102,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735,True,5000
Fixed depth 30,fixed_depth_30,fixed depth,2,5000,26,44afde6a34704af612a7e64b011e1362f36dd9f822c0807b62fe23a9cb8f1ae6,51.80223480183631,34.563696920871735,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,795.0181274414062,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,4,2,060ab1fd0c0ee909d23e55a880afcfd2720291ec855cf3f32bd54d8653c5fda1,523.1715267305573,531.6589050292969,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,15,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,650.8329833984375,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,34,10,6ea5075bf699da6e1ba02bf6ffa8d2a0601ad08817fcda9a5aa86155c6e88380,149.92644427133104,215.81602931022644,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,46,11,387906f367780e03b25f2d7f1b8d433095c2e1b9ff49ea2a1fa0df71caf99849,91.58405253142118,124.94372485984456,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,80,19,2aeb758da07f7d71ba0b88e78073311202d913c2dd719459e655b3ce1001e5df,63.038320215139535,57.685291373416,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,110,22,3a64c12a1a601451b550f6189ffc2bdddf7b60d891a719758b504282029948ce,60.887734150576094,43.25960603085432,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,1423,313,32fea29205656a63519034c0c5f913c0b60b7f7d1341772206ec1b262466d456,57.7491483964026,81.1074300803506,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,3942,797,134382b83fea2018422ca73cd8fcffcfda1de80139556cc44d40f8355ed22b6d,57.08716620886698,83.53658113521121,True,5000
Fixed depth 5,fixed_depth_5,fixed depth,2,5000,797,134382b83fea2018422ca73cd8fcffcfda1de80139556cc44d40f8355ed22b6d,57.08716620886698,83.53658113521121,True,5000
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,808.2484130859375,False,3710
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,14,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,532.7593807220459,False,3710
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,36,11,3c2bfc23b6b7221a6f5b17d3764ba031f36f0e043e7c977a523c9f4497de654a,96.87902466282249,113.79431307315826,False,3710
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,65,15,d1adfb6908adeefcdf71c5bd4f5ecf21d112ea717c7b1366c1271bce80bab2b2,67.7120168342876,101.38010513186455,False,3710
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,117,25,d3ffd77796e97d6048367264124c31e5ce5e51b01eeb6b93f6631ed9636897f5,63.12464112378657,71.63516009926796,False,3710
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,196,37,fcd86897f4fb5134724efff5fc6db696238886c56727d16b900a2d889ab80088,56.83694526161999,65.51286663235845,False,3710
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,1432,443,2bb57d2b5a7d671e9c5ceaa3ce0598935501549ec2ebb7c5fc0e5214d3734b2e,53.831947704528766,53.831947704528766,False,3710
Rotating saturation k=50,rotating_saturation_k50,adaptive policy,2,3710,443,2bb57d2b5a7d671e9c5ceaa3ce0598935501549ec2ebb7c5fc0e5214d3734b2e,53.831947704528766,53.831947704528766,False,3710
Saturation k=250,saturation_k250,adaptive policy,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,808.2484130859375,False,3716
Saturation k=250,saturation_k250,adaptive policy,2,14,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,532.7593807220459,False,3716
Saturation k=250,saturation_k250,adaptive policy,2,36,11,3c2bfc23b6b7221a6f5b17d3764ba031f36f0e043e7c977a523c9f4497de654a,96.87902466282249,113.79431307315826,False,3716
Saturation k=250,saturation_k250,adaptive policy,2,65,15,d1adfb6908adeefcdf71c5bd4f5ecf21d112ea717c7b1366c1271bce80bab2b2,67.7120168342876,101.38010513186455,False,3716
Saturation k=250,saturation_k250,adaptive policy,2,117,25,d3ffd77796e97d6048367264124c31e5ce5e51b01eeb6b93f6631ed9636897f5,63.12464112378657,71.63516009926796,False,3716
Saturation k=250,saturation_k250,adaptive policy,2,209,38,a8e07573f41536227aa148693f34b029ee8450bff680ddd1d1428377ad817bf3,61.54637944828719,58.30371038223568,False,3716
Saturation k=250,saturation_k250,adaptive policy,2,293,51,cdf574b4549a69d8546f7a484bc8a155959fc8117e9c945d2970a43dc3640631,57.578924995101985,48.76874595413021,False,3716
Saturation k=250,saturation_k250,adaptive policy,2,1448,395,95b10afb561f4d5c22ddd114b1a92815ef0127a5b65004d8f1d6b0055b481551,54.85061600546663,54.85061600546663,False,3716
Saturation k=250,saturation_k250,adaptive policy,2,3716,395,95b10afb561f4d5c22ddd114b1a92815ef0127a5b65004d8f1d6b0055b481551,54.85061600546663,54.85061600546663,False,3716
Saturation k=50,saturation_k50,adaptive policy,2,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,808.2484130859375,False,3837
Saturation k=50,saturation_k50,adaptive policy,2,14,5,57790bf392955fd41355e9641f32a7635d5f4c3a6efa788f5aebf11c4cd0fe25,447.3420612573624,532.7593807220459,False,3837
Saturation k=50,saturation_k50,adaptive policy,2,36,11,3c2bfc23b6b7221a6f5b17d3764ba031f36f0e043e7c977a523c9f4497de654a,96.87902466282249,113.79431307315826,False,3837
Saturation k=50,saturation_k50,adaptive policy,2,65,15,d1adfb6908adeefcdf71c5bd4f5ecf21d112ea717c7b1366c1271bce80bab2b2,67.7120168342876,101.38010513186455,False,3837
Saturation k=50,saturation_k50,adaptive policy,2,117,25,d3ffd77796e97d6048367264124c31e5ce5e51b01eeb6b93f6631ed9636897f5,63.12464112378657,71.63516009926796,False,3837
Saturation k=50,saturation_k50,adaptive policy,2,209,38,a8e07573f41536227aa148693f34b029ee8450bff680ddd1d1428377ad817bf3,61.54637944828719,58.30371038223568,False,3837
Saturation k=50,saturation_k50,adaptive policy,2,293,51,cdf574b4549a69d8546f7a484bc8a155959fc8117e9c945d2970a43dc3640631,57.578924995101985,48.76874595413021,False,3837
Saturation k=50,saturation_k50,adaptive policy,2,1448,395,95b10afb561f4d5c22ddd114b1a92815ef0127a5b65004d8f1d6b0055b481551,54.85061600546663,54.85061600546663,False,3837
Saturation k=50,saturation_k50,adaptive policy,2,2526,949,b4b94bcdff8b95959185900a631a135c103f1872c10cb973408fc5f2307876f9,54.207298198031886,54.207298198031886,False,3837
Saturation k=50,saturation_k50,adaptive policy,2,3837,949,b4b94bcdff8b95959185900a631a135c103f1872c10cb973408fc5f2307876f9,54.207298198031886,54.207298198031886,False,3837
